,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
0,LizSullivan9,Liz Sullivan,570431880,1047637032795873280,/LizSullivan9/status/1047637032795873280,2018-10-03 23:58:27,1538611107,0,1,1,0,,,,After delaying flight 994 @jetblue twice someone actually got another plane to come get us and we got out on time!! Crazy how they can delay a Red eye flight at 6pm and 8pm!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After delaying flight 994 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>jetblue</strong></b></a> twice someone actually got another plane to come get us and we got out on time!! Crazy how they can delay a Red eye flight at 6pm and 8pm!!</p>"
1,JetBlue,JetBlue Airways,6449282,1047636950780432384,/JetBlue/status/1047636950780432384,2018-10-03 23:58:07,1538611087,1,0,0,0,,,,We can see from the notes on the reservation that you called in and were advised the credit card could not be verified. We apologize for the frustration.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We can see from the notes on the reservation that you called in and were advised the credit card could not be verified. We apologize for the frustration.</p>"
2,JetBlue,JetBlue Airways,6449282,1047636080579809280,/JetBlue/status/1047636080579809280,2018-10-03 23:54:40,1538610880,0,0,0,0,,,,"Thanks for sharing this compliment, Irving! We're glad to hear you received great service.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks for sharing this compliment, Irving! We're glad to hear you received great service.</p>"
3,IrvingDeJohn,Irving DeJohn,16340178,1047635869534998528,/IrvingDeJohn/status/1047635869534998528,2018-10-03 23:53:50,1538610830,1,0,1,0,,,,@jetblue amazing customer service from crew #16302!! So accommodating and professional. A+!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>jetblue</strong></b></a> amazing customer service from crew #16302!! So accommodating and professional. A+!</p>"
4,brendamarienyc,Brenda Storer,28620408,1047635843706486785,/brendamarienyc/status/1047635843706486785,2018-10-03 23:53:43,1538610823,1,0,1,0,,,, Reserving further response until after this Wildcard game is decided.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🙄"" aria-label=""Emoji: Face with rolling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Face with rolling eyes""/> Reserving further response until after this Wildcard game is decided.</p>"
5,jrhdz619,👾,1099330406,1047635546686861312,/jrhdz619/status/1047635546686861312,2018-10-03 23:52:33,1538610753,1,0,0,0,,,,Find out the reservation was canceled the day before the flight because of a fraudulent alert. The same ticket now is almost double the price if I wanted to buy it. This ticket was purchased September 20th confirmation number XEMNON.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Find out the reservation was canceled the day before the flight because of a fraudulent alert. The same ticket now is almost double the price if I wanted to buy it. This ticket was purchased September 20th confirmation number XEMNON.</p>"
6,JetBlue,JetBlue Airways,6449282,1047634074842685440,/JetBlue/status/1047634074842685440,2018-10-03 23:46:42,1538610402,0,0,0,0,,,,"We appreciate the feedback, Bori. And appreciate you helping your mother submit the paperwork.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We appreciate the feedback, Bori. And appreciate you helping your mother submit the paperwork.</p>"
7,JetBlue,JetBlue Airways,6449282,1047633950057930752,/JetBlue/status/1047633950057930752,2018-10-03 23:46:12,1538610372,0,0,2,0,,,,"We're glad to hear you enjoyed your flight, Ashleigh! We hope this means we'll get to see you again soon! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We're glad to hear you enjoyed your flight, Ashleigh! We hope this means we'll get to see you again soon! <img alt=""💙"" aria-label=""Emoji: Blue heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f499.png"" title=""Blue heart""/><img alt=""💙"" aria-label=""Emoji: Blue heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f499.png"" title=""Blue heart""/></p>"
8,simplyshay,simplyshay,16743925,1047633844696887296,/simplyshay/status/1047633844696887296,2018-10-03 23:45:47,1538610347,0,0,0,0,,,,Check out JetBlue Mint Class Hayward Amenity Bag Blue Denim Atomic Stars Eye Mask Sealed   https://ebay.us/UCNTuX  via @eBay,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Check out <strong>JetBlue</strong> Mint Class Hayward Amenity Bag Blue Denim Atomic Stars Eye Mask Sealed   <a class=""twitter-timeline-link"" data-expanded-url=""https://ebay.us/UCNTuX"" dir=""ltr"" href=""https://t.co/2TQrWujdcQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://ebay.us/UCNTuX""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ebay.us/UCNTuX</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19709040"" dir=""ltr"" href=""/eBay""><s>@</s><b>eBay</b></a></p>"
9,spacecpm,Bori  🇵🇷,28689739,1047633147641384960,/spacecpm/status/1047633147641384960,2018-10-03 23:43:01,1538610181,1,0,1,0,,,,"@JetBlue process to submit animal support papers is not customer friendly. If it wasn't for me helping my mother submit her paperwork, she would not have been able to figure it out. Older generations are not used to these online process, and they are the ones who need ESA more.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""😡"" aria-label=""Emoji: Pouting face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f621.png"" title=""Pouting face""/><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> process to submit animal support papers is not customer friendly. If it wasn't for me helping my mother submit her paperwork, she would not have been able to figure it out. Older generations are not used to these online process, and they are the ones who need ESA more.</p>"
