,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
0,JetBlue,JetBlue Airways,6449282,441724609411301377,/JetBlue/status/441724609411301377,2014-03-06 23:58:48,1394150328,0,0,0,0,,,,"@Hiking_w_myDogs What flight are you waiting on, Noah?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""305691685"" dir=""ltr"" href=""/Hiking_w_myDogs""><s>@</s><b>Hiking_w_myDogs</b></a> What flight are you waiting on, Noah?</p>"
1,JetBlue,JetBlue Airways,6449282,441724220276367361,/JetBlue/status/441724220276367361,2014-03-06 23:57:15,1394150235,0,0,0,0,,,,"@salesguru33 You betcha! Thank YOU for flying with us, Michele!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@salesguru33 You betcha! Thank YOU for flying with us, Michele!</p>"
2,CrouseLaw,Crouse Law Offices,260779572,441723743350435840,/CrouseLaw/status/441723743350435840,2014-03-06 23:55:21,1394150121,0,0,0,0,,,,#JetBlue uses divested AA slots for 3 new routes from #DCA http://ow.ly/ujYxg    USAToday  #Travel,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JetBlue?src=hash""><s>#</s><b><strong>JetBlue</strong></b></a> uses divested AA slots for 3 new routes from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DCA?src=hash""><s>#</s><b>DCA</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/ujYxg"" dir=""ltr"" href=""http://t.co/zlzShqadhM"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/ujYxg""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/ujYxg</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>   USAToday  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Travel?src=hash""><s>#</s><b>Travel</b></a></p>"
3,AutismGazette,Autism Gazette,1875754034,441723612198744064,/AutismGazette/status/441723612198744064,2014-03-06 23:54:50,1394150090,0,0,0,0,,,,JetBlue Airways Corporation : Autistic kids get ready to fly ; ‘Wings’ program helps those with special needs… http://wp.me/p4m1k3-rB ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>JetBlue</strong> Airways Corporation : Autistic kids get ready to fly ; ‘Wings’ program helps those with special needs… <a class=""twitter-timeline-link"" data-expanded-url=""http://wp.me/p4m1k3-rB"" dir=""ltr"" href=""http://t.co/L1bBYdFHdG"" rel=""nofollow noopener"" target=""_blank"" title=""http://wp.me/p4m1k3-rB""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">wp.me/p4m1k3-rB</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
4,Zach_81,Zach,23874484,441723540203528192,/Zach_81/status/441723540203528192,2014-03-06 23:54:33,1394150073,1,0,0,0,,,,Hey @bertanza! Stow your shit! (@ jet blue airways flight 135) http://4sq.com/1g3Xbqj ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""192940756"" dir=""ltr"" href=""/bertanza""><s>@</s><b>bertanza</b></a>! Stow your shit! (@ <strong>jet blue</strong> airways flight 135) <a class=""twitter-timeline-link"" data-expanded-url=""http://4sq.com/1g3Xbqj"" dir=""ltr"" href=""http://t.co/IkLnTfCXL0"" rel=""nofollow noopener"" target=""_blank"" title=""http://4sq.com/1g3Xbqj""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">4sq.com/1g3Xbqj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
5,BestFares,Tom Parsons,23337357,441722854007377920,/BestFares/status/441722854007377920,2014-03-06 23:51:49,1394149909,0,1,0,0,,,,Deal Of The Day: San Francisco To San Juan Puerto Rico $272 Roundtrip http://bit.ly/1ovnRku  #jetblue #SanJuan #cheapairfares #springtravel,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Deal Of The Day: San Francisco To San Juan Puerto Rico $272 Roundtrip <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1ovnRku"" dir=""ltr"" href=""http://t.co/7Pyn5mzKdy"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1ovnRku""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1ovnRku</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jetblue?src=hash""><s>#</s><b><strong>jetblue</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SanJuan?src=hash""><s>#</s><b>SanJuan</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cheapairfares?src=hash""><s>#</s><b>cheapairfares</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/springtravel?src=hash""><s>#</s><b>springtravel</b></a></p>"
6,Have_ANikeDay,Jerm Da Gawd,362312335,441722813175459840,/Have_ANikeDay/status/441722813175459840,2014-03-06 23:51:40,1394149900,0,2,0,0,,,,We in there like “@JetBlue_11: I ain't been to Haygood in years .”,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We in there like <img alt=""👙"" aria-label=""Emoji: Bikini"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f459.png"" title=""Bikini""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""👌"" aria-label=""Emoji: Ok hand sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44c.png"" title=""Ok hand sign""/>“<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""531828803"" dir=""ltr"" href=""/JetBlue_11""><s>@</s><b><strong>JetBlue</strong>_11</b></a>: I ain't been to Haygood in years .”</p>"
7,Michele_Flamer,Michele Flamer,21912105,441722230079094784,/Michele_Flamer/status/441722230079094784,2014-03-06 23:49:21,1394149761,1,0,0,0,,,,@JetBlue Thanks for the ride. pic.twitter.com/Poxscu5mxn,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""6449282"" dir=""ltr"" href=""/JetBlue""><s>@</s><b><strong>JetBlue</strong></b></a> Thanks for the ride. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/Poxscu5mxn"">pic.twitter.com/Poxscu5mxn</a></p>"
8,nickpardo,Nick Pardo,142708831,441721937257959424,/nickpardo/status/441721937257959424,2014-03-06 23:48:11,1394149691,0,0,0,0,,,,#cuttingedge marketing... Selling sponsored pillows and blankets on #JetBlue #givethatguyaraise randazzo http://instagram.com/p/lOFvqBgGco/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cuttingedge?src=hash""><s>#</s><b>cuttingedge</b></a> marketing... Selling sponsored pillows and blankets on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JetBlue?src=hash""><s>#</s><b><strong>JetBlue</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/givethatguyaraise?src=hash""><s>#</s><b>givethatguyaraise</b></a> randazzo <a class=""twitter-timeline-link"" data-expanded-url=""http://instagram.com/p/lOFvqBgGco/"" dir=""ltr"" href=""http://t.co/zpi5tAHgSv"" rel=""nofollow noopener"" target=""_blank"" title=""http://instagram.com/p/lOFvqBgGco/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">instagram.com/p/lOFvqBgGco/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
9,JetBlue,JetBlue Airways,6449282,441721495279005696,/JetBlue/status/441721495279005696,2014-03-06 23:46:25,1394149585,0,0,0,0,,,,"@jasondirector Oh, good. Thanks for the heads up, Jason!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1020468796463747072"" dir=""ltr"" href=""/jasondirector""><s>@</s><b>jasondirector</b></a> Oh, good. Thanks for the heads up, Jason!</p>"
