,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
0,naijagists,NaijaGists.com,227466877,771497809975521284,/naijagists/status/771497809975521284,2016-09-01 23:59:46,1472774386,0,0,0,0,,,,Money Matter: Anita Joseph Turns Down Face Of Niger Delta Universities Offer http://naijagists.com/money-matter-anita-joseph-turns-down-face-of-niger-delta-universities-offer/ … via @naijagists,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Money Matter: Anita Joseph Turns Down Face Of Niger <strong>Delta</strong> Universities Offer <a class=""twitter-timeline-link"" data-expanded-url=""http://naijagists.com/money-matter-anita-joseph-turns-down-face-of-niger-delta-universities-offer/"" dir=""ltr"" href=""https://t.co/DGnqYPlBhS"" rel=""nofollow noopener"" target=""_blank"" title=""http://naijagists.com/money-matter-anita-joseph-turns-down-face-of-niger-delta-universities-offer/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">naijagists.com/money-matter-a</span><span class=""invisible"">nita-joseph-turns-down-face-of-niger-delta-universities-offer/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""227466877"" dir=""ltr"" href=""/naijagists""><s>@</s><b>naijagists</b></a></p>"
1,nekonabe_1192,ネコ鍋,2647839151,771497807014354944,/nekonabe_1192/status/771497807014354944,2016-09-01 23:59:45,1472774385,1,0,0,0,,,,"たぶん1号で数多く回した方が色々とお得だと思います。。。
20連50回やったらAA鍵はもちろんS鍵数本出るだろうし、なにより何回も楽しめますからw","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">たぶん1号で数多く回した方が色々とお得だと思います。。。
20連50回やったらAA鍵はもちろんS鍵数本出るだろうし、なにより何回も楽しめますからw</p>"
2,PPTRenoirLenin,Renoir Lenin PPT,634626673,771497784918872065,/PPTRenoirLenin/status/771497784918872065,2016-09-01 23:59:40,1472774380,0,9,6,0,,,,Secretario nacional del PPT exigió en el Delta defender la revolución http://www.pptoficial.org.ve/noticias/413-secretario-nacional-del-ppt-exigio-en-el-delta-defender-la-revolucion …pic.twitter.com/GACvpclX9i,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Secretario nacional del PPT exigió en el <strong>Delta</strong> defender la revolución <a class=""twitter-timeline-link"" data-expanded-url=""http://www.pptoficial.org.ve/noticias/413-secretario-nacional-del-ppt-exigio-en-el-delta-defender-la-revolucion"" dir=""ltr"" href=""https://t.co/W6RV3XUOdP"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.pptoficial.org.ve/noticias/413-secretario-nacional-del-ppt-exigio-en-el-delta-defender-la-revolucion""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">pptoficial.org.ve/noticias/413-s</span><span class=""invisible"">ecretario-nacional-del-ppt-exigio-en-el-delta-defender-la-revolucion</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/GACvpclX9i"">pic.twitter.com/GACvpclX9i</a></p>"
3,eagoravivi,vaca profana,279306867,771497782033121280,/eagoravivi/status/771497782033121280,2016-09-01 23:59:39,1472774379,0,0,0,0,,,,(t + delta t) - (t)/delta t,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">(t + <strong>delta</strong> t) - (t)/<strong>delta</strong> t</p>"
4,seanpmassey,Sean Massey,40790603,771497748139048960,/seanpmassey/status/771497748139048960,2016-09-01 23:59:31,1472774371,0,0,1,0,,,,"Hey @Delta...on flight DL1839, connecting to GRB on DL1839. Flight is running late w/ tight connection. Will GRB flight wait for us to land?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""5920532"" dir=""ltr"" href=""/Delta""><s>@</s><b><strong>Delta</strong></b></a>...on flight DL1839, connecting to GRB on DL1839. Flight is running late w/ tight connection. Will GRB flight wait for us to land?</p>"
5,natubots,Natural Robotics,714951770288558080,771497740807340032,/natubots/status/771497740807340032,2016-09-01 23:59:29,1472774369,0,1,0,0,,,,"Deltas are so cool! Here WASP and their new 3m ceramic 3dprinter
http://www.3ders.org/articles/20160901-wasp-to-showcase-deltawasp-3mt-ceramic-3d-printer-capable-of-printing-1-meter-tall-sculptures.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Deltas</strong> are so cool! Here WASP and their new 3m ceramic 3dprinter
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.3ders.org/articles/20160901-wasp-to-showcase-deltawasp-3mt-ceramic-3d-printer-capable-of-printing-1-meter-tall-sculptures.html"" dir=""ltr"" href=""https://t.co/eejdPRZTD3"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.3ders.org/articles/20160901-wasp-to-showcase-deltawasp-3mt-ceramic-3d-printer-capable-of-printing-1-meter-tall-sculptures.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">3ders.org/articles/20160</span><span class=""invisible"">901-wasp-to-showcase-deltawasp-3mt-ceramic-3d-printer-capable-of-printing-1-meter-tall-sculptures.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
6,ILDannyMoore,Daniel Moore,48648593,771497730304774147,/ILDannyMoore/status/771497730304774147,2016-09-01 23:59:27,1472774367,0,0,1,0,,,,"So the primary delta to device security may not come from the actual patch, but from gradually making exploitation harder as a whole. (5/5)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So the primary <strong>delta</strong> to device security may not come from the actual patch, but from gradually making exploitation harder as a whole. (5/5)</p>"
7,bdevit,Brian DeVito,52486190,771497718971764736,/bdevit/status/771497718971764736,2016-09-01 23:59:24,1472774364,1,0,0,0,,,,Seeking a $100 travel credit to be applied to my SkyMiles account. Please let me know what info you need.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Seeking a $100 travel credit to be applied to my SkyMiles account. Please let me know what info you need.</p>"
8,estilosucio,Estilo Sucio,238812087,771497705575161856,/estilosucio/status/771497705575161856,2016-09-01 23:59:21,1472774361,0,0,0,0,,,,Nuevas Canciones: Grupo Delta - Plan De Vuelo (Disco Completo) https://soundcloud.com/estilosucio/grupo-delta-plan-de-vuelo-disco-completo … on #SoundCloud,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Nuevas Canciones: Grupo <strong>Delta</strong> - Plan De Vuelo (Disco Completo) <a class=""twitter-timeline-link"" data-expanded-url=""https://soundcloud.com/estilosucio/grupo-delta-plan-de-vuelo-disco-completo"" dir=""ltr"" href=""https://t.co/CJjqOvS9ce"" rel=""nofollow noopener"" target=""_blank"" title=""https://soundcloud.com/estilosucio/grupo-delta-plan-de-vuelo-disco-completo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">soundcloud.com/estilosucio/gr</span><span class=""invisible"">upo-delta-plan-de-vuelo-disco-completo</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoundCloud?src=hash""><s>#</s><b>SoundCloud</b></a></p>"
9,Pickle_Jar_101,Mike and Sheila,4675016833,771497579032915973,/Pickle_Jar_101/status/771497579032915973,2016-09-01 23:58:51,1472774331,0,0,0,0,,,,Sansaire Delta: Make Perfect Cooking Even Easier is popular on @Kickstarter! http://kck.st/2bxh6iO ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sansaire <strong>Delta</strong>: Make Perfect Cooking Even Easier is popular on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16186995"" dir=""ltr"" href=""/kickstarter""><s>@</s><b>Kickstarter</b></a>! <a class=""twitter-timeline-link"" data-expanded-url=""http://kck.st/2bxh6iO"" dir=""ltr"" href=""https://t.co/kEBUgxpOqI"" rel=""nofollow noopener"" target=""_blank"" title=""http://kck.st/2bxh6iO""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">kck.st/2bxh6iO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
10,mabson36,Craig Peters,113414164,771497511085301764,/mabson36/status/771497511085301764,2016-09-01 23:58:35,1472774315,0,1,1,0,,,,"Delta keeps delay on my son's flight for the past 4 hours in Atlanta. Had plenty of time to leave before the storm , now very inconvenient.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Delta</strong> keeps delay on my son's flight for the past 4 hours in Atlanta. Had plenty of time to leave before the storm , now very inconvenient.</p>"
11,mead_n_mjolnir,🔥⚡️𝕋𝕙𝕠𝕣 𝕁𝕒𝕣ð𝕒𝕣𝕓𝕦𝕣𝕣 ⚒️🌬❄️,2990886119,771497510804328448,/mead_n_mjolnir/status/771497510804328448,2016-09-01 23:58:34,1472774314,1,0,0,0,,,,Thor smiles back,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thor smiles back</p>"
12,winpca,WorkInNonProfits.ca,131258028,771497406714085376,/winpca/status/771497406714085376,2016-09-01 23:58:10,1472774290,0,0,0,0,,,,Residential Care Worker: Sources Community Resources Society (Delta) Casual - 16.81 plus 9.8% in lieu of benefits http://bit.ly/2bNkZk3 ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Residential Care Worker: Sources Community Resources Society (<strong>Delta</strong>) Casual - 16.81 plus 9.8% in lieu of benefits <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2bNkZk3"" dir=""ltr"" href=""https://t.co/I7NfBEFjpJ"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2bNkZk3""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2bNkZk3</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
13,winpca,WorkInNonProfits.ca,131258028,771497405707464704,/winpca/status/771497405707464704,2016-09-01 23:58:09,1472774289,0,0,0,0,,,,Residential Care Worker: Sources Community Resources Society (Delta) Part time - 17.50 http://bit.ly/2bNkmqJ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Residential Care Worker: Sources Community Resources Society (<strong>Delta</strong>) Part time - 17.50 <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2bNkmqJ"" dir=""ltr"" href=""https://t.co/gOSzcybv5o"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2bNkmqJ""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2bNkmqJ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
